"date_of_interest","cases","count","areas"
"02/12/2021","PROBABLE_CASE_COUNT",42,"SI"
"02/12/2021","HOSPITALIZED_COUNT",24,"SI"
"02/12/2021","DEATH_COUNT",5,"SI"
"02/12/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/12/2021","CASE_COUNT_7DAY_AVG",218,"SI"
"02/12/2021","PROBABLE_CASE_COUNT_7DAY_AVG",56,"SI"
"02/12/2021","ALL_CASE_COUNT_7DAY_AVG",273,"SI"
"02/12/2021","HOSPITALIZED_COUNT_7DAY_AVG",20,"SI"
"02/12/2021","DEATH_COUNT_7DAY_AVG",5,"SI"
"02/12/2021","ALL_DEATH_COUNT_7DAY_AVG",5,"SI"
"02/13/2021","CASE_COUNT",420,"BX"
"02/13/2021","PROBABLE_CASE_COUNT",165,"BX"
"02/13/2021","HOSPITALIZED_COUNT",70,"BX"
"02/13/2021","DEATH_COUNT",14,"BX"
"02/13/2021","PROBABLE_DEATH_COUNT",0,"BX"
"02/13/2021","CASE_COUNT_7DAY_AVG",701,"BX"
"02/13/2021","PROBABLE_CASE_COUNT_7DAY_AVG",200,"BX"
"02/13/2021","ALL_CASE_COUNT_7DAY_AVG",901,"BX"
"02/13/2021","HOSPITALIZED_COUNT_7DAY_AVG",82,"BX"
"02/13/2021","DEATH_COUNT_7DAY_AVG",17,"BX"
"02/13/2021","ALL_DEATH_COUNT_7DAY_AVG",17,"BX"
"02/13/2021","CASE_COUNT",671,"BK"
"02/13/2021","PROBABLE_CASE_COUNT",226,"BK"
"02/13/2021","HOSPITALIZED_COUNT",73,"BK"
"02/13/2021","DEATH_COUNT",25,"BK"
"02/13/2021","PROBABLE_DEATH_COUNT",2,"BK"
"02/13/2021","CASE_COUNT_7DAY_AVG",943,"BK"
"02/13/2021","PROBABLE_CASE_COUNT_7DAY_AVG",267,"BK"
"02/13/2021","ALL_CASE_COUNT_7DAY_AVG",1210,"BK"
"02/13/2021","HOSPITALIZED_COUNT_7DAY_AVG",106,"BK"
"02/13/2021","DEATH_COUNT_7DAY_AVG",24,"BK"
"02/13/2021","ALL_DEATH_COUNT_7DAY_AVG",25,"BK"
"02/13/2021","CASE_COUNT",276,"MN"
"02/13/2021","PROBABLE_CASE_COUNT",146,"MN"
"02/13/2021","HOSPITALIZED_COUNT",42,"MN"
"02/13/2021","DEATH_COUNT",13,"MN"
"02/13/2021","PROBABLE_DEATH_COUNT",1,"MN"
"02/13/2021","CASE_COUNT_7DAY_AVG",460,"MN"
"02/13/2021","PROBABLE_CASE_COUNT_7DAY_AVG",159,"MN"
"02/13/2021","ALL_CASE_COUNT_7DAY_AVG",619,"MN"
"02/13/2021","HOSPITALIZED_COUNT_7DAY_AVG",49,"MN"
"02/13/2021","DEATH_COUNT_7DAY_AVG",13,"MN"
"02/13/2021","ALL_DEATH_COUNT_7DAY_AVG",13,"MN"
"02/13/2021","CASE_COUNT",704,"QN"
"02/13/2021","PROBABLE_CASE_COUNT",219,"QN"
"02/13/2021","HOSPITALIZED_COUNT",88,"QN"
"02/13/2021","DEATH_COUNT",25,"QN"
"02/13/2021","PROBABLE_DEATH_COUNT",1,"QN"
"02/13/2021","CASE_COUNT_7DAY_AVG",903,"QN"
"02/13/2021","PROBABLE_CASE_COUNT_7DAY_AVG",242,"QN"
"02/13/2021","ALL_CASE_COUNT_7DAY_AVG",1144,"QN"
"02/13/2021","HOSPITALIZED_COUNT_7DAY_AVG",91,"QN"
"02/13/2021","DEATH_COUNT_7DAY_AVG",23,"QN"
"02/13/2021","ALL_DEATH_COUNT_7DAY_AVG",24,"QN"
"02/13/2021","CASE_COUNT",135,"SI"
"02/13/2021","PROBABLE_CASE_COUNT",54,"SI"
"02/13/2021","HOSPITALIZED_COUNT",9,"SI"
"02/13/2021","DEATH_COUNT",5,"SI"
"02/13/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/13/2021","CASE_COUNT_7DAY_AVG",211,"SI"
"02/13/2021","PROBABLE_CASE_COUNT_7DAY_AVG",56,"SI"
"02/13/2021","ALL_CASE_COUNT_7DAY_AVG",267,"SI"
"02/13/2021","HOSPITALIZED_COUNT_7DAY_AVG",18,"SI"
"02/13/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/13/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/14/2021","CASE_COUNT",371,"BX"
"02/14/2021","PROBABLE_CASE_COUNT",158,"BX"
"02/14/2021","HOSPITALIZED_COUNT",58,"BX"
"02/14/2021","DEATH_COUNT",13,"BX"
"02/14/2021","PROBABLE_DEATH_COUNT",0,"BX"
"02/14/2021","CASE_COUNT_7DAY_AVG",708,"BX"
"02/14/2021","PROBABLE_CASE_COUNT_7DAY_AVG",200,"BX"
"02/14/2021","ALL_CASE_COUNT_7DAY_AVG",908,"BX"
"02/14/2021","HOSPITALIZED_COUNT_7DAY_AVG",79,"BX"
"02/14/2021","DEATH_COUNT_7DAY_AVG",16,"BX"
"02/14/2021","ALL_DEATH_COUNT_7DAY_AVG",16,"BX"
"02/14/2021","CASE_COUNT",585,"BK"
"02/14/2021","PROBABLE_CASE_COUNT",234,"BK"
"02/14/2021","HOSPITALIZED_COUNT",82,"BK"
"02/14/2021","DEATH_COUNT",29,"BK"
"02/14/2021","PROBABLE_DEATH_COUNT",0,"BK"
"02/14/2021","CASE_COUNT_7DAY_AVG",945,"BK"
"02/14/2021","PROBABLE_CASE_COUNT_7DAY_AVG",270,"BK"
"02/14/2021","ALL_CASE_COUNT_7DAY_AVG",1215,"BK"
"02/14/2021","HOSPITALIZED_COUNT_7DAY_AVG",103,"BK"
"02/14/2021","DEATH_COUNT_7DAY_AVG",25,"BK"
"02/14/2021","ALL_DEATH_COUNT_7DAY_AVG",26,"BK"
"02/14/2021","CASE_COUNT",245,"MN"
"02/14/2021","PROBABLE_CASE_COUNT",116,"MN"
"02/14/2021","HOSPITALIZED_COUNT",34,"MN"
"02/14/2021","DEATH_COUNT",16,"MN"
"02/14/2021","PROBABLE_DEATH_COUNT",1,"MN"
"02/14/2021","CASE_COUNT_7DAY_AVG",466,"MN"
"02/14/2021","PROBABLE_CASE_COUNT_7DAY_AVG",157,"MN"
"02/14/2021","ALL_CASE_COUNT_7DAY_AVG",623,"MN"
"02/14/2021","HOSPITALIZED_COUNT_7DAY_AVG",48,"MN"
"02/14/2021","DEATH_COUNT_7DAY_AVG",13,"MN"
"02/14/2021","ALL_DEATH_COUNT_7DAY_AVG",13,"MN"
"02/14/2021","CASE_COUNT",579,"QN"
"02/14/2021","PROBABLE_CASE_COUNT",226,"QN"
"02/14/2021","HOSPITALIZED_COUNT",57,"QN"
"02/14/2021","DEATH_COUNT",19,"QN"
"02/14/2021","PROBABLE_DEATH_COUNT",0,"QN"
"02/14/2021","CASE_COUNT_7DAY_AVG",921,"QN"
"02/14/2021","PROBABLE_CASE_COUNT_7DAY_AVG",249,"QN"
"02/14/2021","ALL_CASE_COUNT_7DAY_AVG",1169,"QN"
"02/14/2021","HOSPITALIZED_COUNT_7DAY_AVG",88,"QN"
"02/14/2021","DEATH_COUNT_7DAY_AVG",23,"QN"
"02/14/2021","ALL_DEATH_COUNT_7DAY_AVG",23,"QN"
"02/14/2021","CASE_COUNT",114,"SI"
"02/14/2021","PROBABLE_CASE_COUNT",59,"SI"
"02/14/2021","HOSPITALIZED_COUNT",14,"SI"
"02/14/2021","DEATH_COUNT",3,"SI"
"02/14/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/14/2021","CASE_COUNT_7DAY_AVG",213,"SI"
"02/14/2021","PROBABLE_CASE_COUNT_7DAY_AVG",58,"SI"
"02/14/2021","ALL_CASE_COUNT_7DAY_AVG",271,"SI"
"02/14/2021","HOSPITALIZED_COUNT_7DAY_AVG",18,"SI"
"02/14/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/14/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/15/2021","CASE_COUNT",527,"BX"
"02/15/2021","PROBABLE_CASE_COUNT",141,"BX"
"02/15/2021","HOSPITALIZED_COUNT",71,"BX"
"02/15/2021","DEATH_COUNT",15,"BX"
"02/15/2021","PROBABLE_DEATH_COUNT",1,"BX"
"02/15/2021","CASE_COUNT_7DAY_AVG",644,"BX"
"02/15/2021","PROBABLE_CASE_COUNT_7DAY_AVG",180,"BX"
"02/15/2021","ALL_CASE_COUNT_7DAY_AVG",825,"BX"
"02/15/2021","HOSPITALIZED_COUNT_7DAY_AVG",75,"BX"
"02/15/2021","DEATH_COUNT_7DAY_AVG",15,"BX"
"02/15/2021","ALL_DEATH_COUNT_7DAY_AVG",16,"BX"
"02/15/2021","CASE_COUNT",860,"BK"
"02/15/2021","PROBABLE_CASE_COUNT",197,"BK"
"02/15/2021","HOSPITALIZED_COUNT",96,"BK"
"02/15/2021","DEATH_COUNT",28,"BK"
"02/15/2021","PROBABLE_DEATH_COUNT",2,"BK"
"02/15/2021","CASE_COUNT_7DAY_AVG",876,"BK"
"02/15/2021","PROBABLE_CASE_COUNT_7DAY_AVG",249,"BK"
"02/15/2021","ALL_CASE_COUNT_7DAY_AVG",1125,"BK"
"02/15/2021","HOSPITALIZED_COUNT_7DAY_AVG",99,"BK"
"02/15/2021","DEATH_COUNT_7DAY_AVG",26,"BK"
"02/15/2021","ALL_DEATH_COUNT_7DAY_AVG",27,"BK"
"02/15/2021","CASE_COUNT",366,"MN"
"02/15/2021","PROBABLE_CASE_COUNT",89,"MN"
"02/15/2021","HOSPITALIZED_COUNT",49,"MN"
"02/15/2021","DEATH_COUNT",13,"MN"
"02/15/2021","PROBABLE_DEATH_COUNT",0,"MN"
"02/15/2021","CASE_COUNT_7DAY_AVG",431,"MN"
"02/15/2021","PROBABLE_CASE_COUNT_7DAY_AVG",145,"MN"
"02/15/2021","ALL_CASE_COUNT_7DAY_AVG",576,"MN"
"02/15/2021","HOSPITALIZED_COUNT_7DAY_AVG",46,"MN"
"02/15/2021","DEATH_COUNT_7DAY_AVG",12,"MN"
"02/15/2021","ALL_DEATH_COUNT_7DAY_AVG",13,"MN"
"02/15/2021","CASE_COUNT",874,"QN"
"02/15/2021","PROBABLE_CASE_COUNT",221,"QN"
"02/15/2021","HOSPITALIZED_COUNT",89,"QN"
"02/15/2021","DEATH_COUNT",22,"QN"
"02/15/2021","PROBABLE_DEATH_COUNT",0,"QN"
"02/15/2021","CASE_COUNT_7DAY_AVG",869,"QN"
"02/15/2021","PROBABLE_CASE_COUNT_7DAY_AVG",238,"QN"
"02/15/2021","ALL_CASE_COUNT_7DAY_AVG",1107,"QN"
"02/15/2021","HOSPITALIZED_COUNT_7DAY_AVG",88,"QN"
"02/15/2021","DEATH_COUNT_7DAY_AVG",23,"QN"
"02/15/2021","ALL_DEATH_COUNT_7DAY_AVG",24,"QN"
"02/15/2021","CASE_COUNT",234,"SI"
"02/15/2021","PROBABLE_CASE_COUNT",49,"SI"
"02/15/2021","HOSPITALIZED_COUNT",16,"SI"
"02/15/2021","DEATH_COUNT",4,"SI"
"02/15/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/15/2021","CASE_COUNT_7DAY_AVG",209,"SI"
"02/15/2021","PROBABLE_CASE_COUNT_7DAY_AVG",55,"SI"
"02/15/2021","ALL_CASE_COUNT_7DAY_AVG",263,"SI"
"02/15/2021","HOSPITALIZED_COUNT_7DAY_AVG",18,"SI"
"02/15/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/15/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/16/2021","CASE_COUNT",788,"BX"
"02/16/2021","PROBABLE_CASE_COUNT",199,"BX"
"02/16/2021","HOSPITALIZED_COUNT",80,"BX"
"02/16/2021","DEATH_COUNT",17,"BX"
"02/16/2021","PROBABLE_DEATH_COUNT",0,"BX"
"02/16/2021","CASE_COUNT_7DAY_AVG",632,"BX"
"02/16/2021","PROBABLE_CASE_COUNT_7DAY_AVG",177,"BX"
"02/16/2021","ALL_CASE_COUNT_7DAY_AVG",809,"BX"
"02/16/2021","HOSPITALIZED_COUNT_7DAY_AVG",73,"BX"
"02/16/2021","DEATH_COUNT_7DAY_AVG",16,"BX"
"02/16/2021","ALL_DEATH_COUNT_7DAY_AVG",17,"BX"
"02/16/2021","CASE_COUNT",1110,"BK"
"02/16/2021","PROBABLE_CASE_COUNT",290,"BK"
"02/16/2021","HOSPITALIZED_COUNT",115,"BK"
"02/16/2021","DEATH_COUNT",33,"BK"
"02/16/2021","PROBABLE_DEATH_COUNT",0,"BK"
"02/16/2021","CASE_COUNT_7DAY_AVG",879,"BK"
"02/16/2021","PROBABLE_CASE_COUNT_7DAY_AVG",247,"BK"
"02/16/2021","ALL_CASE_COUNT_7DAY_AVG",1126,"BK"
"02/16/2021","HOSPITALIZED_COUNT_7DAY_AVG",100,"BK"
"02/16/2021","DEATH_COUNT_7DAY_AVG",27,"BK"
"02/16/2021","ALL_DEATH_COUNT_7DAY_AVG",28,"BK"
"02/16/2021","CASE_COUNT",611,"MN"
"02/16/2021","PROBABLE_CASE_COUNT",158,"MN"
"02/16/2021","HOSPITALIZED_COUNT",53,"MN"
"02/16/2021","DEATH_COUNT",6,"MN"
"02/16/2021","PROBABLE_DEATH_COUNT",0,"MN"
"02/16/2021","CASE_COUNT_7DAY_AVG",444,"MN"
"02/16/2021","PROBABLE_CASE_COUNT_7DAY_AVG",143,"MN"
"02/16/2021","ALL_CASE_COUNT_7DAY_AVG",587,"MN"
"02/16/2021","HOSPITALIZED_COUNT_7DAY_AVG",46,"MN"
"02/16/2021","DEATH_COUNT_7DAY_AVG",11,"MN"
"02/16/2021","ALL_DEATH_COUNT_7DAY_AVG",12,"MN"
"02/16/2021","CASE_COUNT",1024,"QN"
"02/16/2021","PROBABLE_CASE_COUNT",241,"QN"
"02/16/2021","HOSPITALIZED_COUNT",93,"QN"
"02/16/2021","DEATH_COUNT",26,"QN"
"02/16/2021","PROBABLE_DEATH_COUNT",1,"QN"
"02/16/2021","CASE_COUNT_7DAY_AVG",871,"QN"
"02/16/2021","PROBABLE_CASE_COUNT_7DAY_AVG",234,"QN"
"02/16/2021","ALL_CASE_COUNT_7DAY_AVG",1104,"QN"
"02/16/2021","HOSPITALIZED_COUNT_7DAY_AVG",85,"QN"
"02/16/2021","DEATH_COUNT_7DAY_AVG",24,"QN"
"02/16/2021","ALL_DEATH_COUNT_7DAY_AVG",24,"QN"
"02/16/2021","CASE_COUNT",190,"SI"
"02/16/2021","PROBABLE_CASE_COUNT",64,"SI"
"02/16/2021","HOSPITALIZED_COUNT",12,"SI"
"02/16/2021","DEATH_COUNT",3,"SI"
"02/16/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/16/2021","CASE_COUNT_7DAY_AVG",201,"SI"
"02/16/2021","PROBABLE_CASE_COUNT_7DAY_AVG",56,"SI"
"02/16/2021","ALL_CASE_COUNT_7DAY_AVG",257,"SI"
"02/16/2021","HOSPITALIZED_COUNT_7DAY_AVG",16,"SI"
"02/16/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/16/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/17/2021","CASE_COUNT",772,"BX"
"02/17/2021","PROBABLE_CASE_COUNT",227,"BX"
"02/17/2021","HOSPITALIZED_COUNT",64,"BX"
"02/17/2021","DEATH_COUNT",24,"BX"
"02/17/2021","PROBABLE_DEATH_COUNT",2,"BX"
"02/17/2021","CASE_COUNT_7DAY_AVG",618,"BX"
"02/17/2021","PROBABLE_CASE_COUNT_7DAY_AVG",182,"BX"
"02/17/2021","ALL_CASE_COUNT_7DAY_AVG",800,"BX"
"02/17/2021","HOSPITALIZED_COUNT_7DAY_AVG",70,"BX"
"02/17/2021","DEATH_COUNT_7DAY_AVG",17,"BX"
"02/17/2021","ALL_DEATH_COUNT_7DAY_AVG",17,"BX"
"02/17/2021","CASE_COUNT",1006,"BK"
"02/17/2021","PROBABLE_CASE_COUNT",299,"BK"
"02/17/2021","HOSPITALIZED_COUNT",101,"BK"
"02/17/2021","DEATH_COUNT",23,"BK"
"02/17/2021","PROBABLE_DEATH_COUNT",1,"BK"
"02/17/2021","CASE_COUNT_7DAY_AVG",871,"BK"
"02/17/2021","PROBABLE_CASE_COUNT_7DAY_AVG",254,"BK"
"02/17/2021","ALL_CASE_COUNT_7DAY_AVG",1125,"BK"
"02/17/2021","HOSPITALIZED_COUNT_7DAY_AVG",98,"BK"
"02/17/2021","DEATH_COUNT_7DAY_AVG",28,"BK"
"02/17/2021","ALL_DEATH_COUNT_7DAY_AVG",29,"BK"
"02/17/2021","CASE_COUNT",541,"MN"
"02/17/2021","PROBABLE_CASE_COUNT",157,"MN"
"02/17/2021","HOSPITALIZED_COUNT",42,"MN"
"02/17/2021","DEATH_COUNT",5,"MN"
"02/17/2021","PROBABLE_DEATH_COUNT",1,"MN"
"02/17/2021","CASE_COUNT_7DAY_AVG",440,"MN"
"02/17/2021","PROBABLE_CASE_COUNT_7DAY_AVG",139,"MN"
"02/17/2021","ALL_CASE_COUNT_7DAY_AVG",580,"MN"
"02/17/2021","HOSPITALIZED_COUNT_7DAY_AVG",46,"MN"
"02/17/2021","DEATH_COUNT_7DAY_AVG",11,"MN"
"02/17/2021","ALL_DEATH_COUNT_7DAY_AVG",11,"MN"
"02/17/2021","CASE_COUNT",921,"QN"
"02/17/2021","PROBABLE_CASE_COUNT",286,"QN"
"02/17/2021","HOSPITALIZED_COUNT",81,"QN"
"02/17/2021","DEATH_COUNT",25,"QN"
"02/17/2021","PROBABLE_DEATH_COUNT",0,"QN"
"02/17/2021","CASE_COUNT_7DAY_AVG",858,"QN"
"02/17/2021","PROBABLE_CASE_COUNT_7DAY_AVG",234,"QN"
"02/17/2021","ALL_CASE_COUNT_7DAY_AVG",1092,"QN"
"02/17/2021","HOSPITALIZED_COUNT_7DAY_AVG",83,"QN"
"02/17/2021","DEATH_COUNT_7DAY_AVG",24,"QN"
"02/17/2021","ALL_DEATH_COUNT_7DAY_AVG",25,"QN"
"02/17/2021","CASE_COUNT",196,"SI"
"02/17/2021","PROBABLE_CASE_COUNT",56,"SI"
"02/17/2021","HOSPITALIZED_COUNT",8,"SI"
"02/17/2021","DEATH_COUNT",3,"SI"
"02/17/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/17/2021","CASE_COUNT_7DAY_AVG",190,"SI"
"02/17/2021","PROBABLE_CASE_COUNT_7DAY_AVG",54,"SI"
"02/17/2021","ALL_CASE_COUNT_7DAY_AVG",243,"SI"
"02/17/2021","HOSPITALIZED_COUNT_7DAY_AVG",14,"SI"
"02/17/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/17/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/18/2021","CASE_COUNT",383,"BX"
"02/18/2021","PROBABLE_CASE_COUNT",165,"BX"
"02/18/2021","HOSPITALIZED_COUNT",53,"BX"
"02/18/2021","DEATH_COUNT",8,"BX"
"02/18/2021","PROBABLE_DEATH_COUNT",0,"BX"
"02/18/2021","CASE_COUNT_7DAY_AVG",570,"BX"
"02/18/2021","PROBABLE_CASE_COUNT_7DAY_AVG",179,"BX"
"02/18/2021","ALL_CASE_COUNT_7DAY_AVG",749,"BX"
"02/18/2021","HOSPITALIZED_COUNT_7DAY_AVG",68,"BX"
"02/18/2021","DEATH_COUNT_7DAY_AVG",15,"BX"
"02/18/2021","ALL_DEATH_COUNT_7DAY_AVG",15,"BX"
"02/18/2021","CASE_COUNT",591,"BK"
"02/18/2021","PROBABLE_CASE_COUNT",246,"BK"
"02/18/2021","HOSPITALIZED_COUNT",78,"BK"
"02/18/2021","DEATH_COUNT",20,"BK"
"02/18/2021","PROBABLE_DEATH_COUNT",1,"BK"
"02/18/2021","CASE_COUNT_7DAY_AVG",822,"BK"
"02/18/2021","PROBABLE_CASE_COUNT_7DAY_AVG",247,"BK"
"02/18/2021","ALL_CASE_COUNT_7DAY_AVG",1070,"BK"
"02/18/2021","HOSPITALIZED_COUNT_7DAY_AVG",93,"BK"
"02/18/2021","DEATH_COUNT_7DAY_AVG",26,"BK"
"02/18/2021","ALL_DEATH_COUNT_7DAY_AVG",28,"BK"
"02/18/2021","CASE_COUNT",411,"MN"
"02/18/2021","PROBABLE_CASE_COUNT",151,"MN"
"02/18/2021","HOSPITALIZED_COUNT",38,"MN"
"02/18/2021","DEATH_COUNT",8,"MN"
"02/18/2021","PROBABLE_DEATH_COUNT",0,"MN"
"02/18/2021","CASE_COUNT_7DAY_AVG",421,"MN"
"02/18/2021","PROBABLE_CASE_COUNT_7DAY_AVG",136,"MN"
"02/18/2021","ALL_CASE_COUNT_7DAY_AVG",557,"MN"
"02/18/2021","HOSPITALIZED_COUNT_7DAY_AVG",44,"MN"
"02/18/2021","DEATH_COUNT_7DAY_AVG",10,"MN"
"02/18/2021","ALL_DEATH_COUNT_7DAY_AVG",11,"MN"
"02/18/2021","CASE_COUNT",553,"QN"
"02/18/2021","PROBABLE_CASE_COUNT",204,"QN"
"02/18/2021","HOSPITALIZED_COUNT",82,"QN"
"02/18/2021","DEATH_COUNT",16,"QN"
"02/18/2021","PROBABLE_DEATH_COUNT",2,"QN"
"02/18/2021","CASE_COUNT_7DAY_AVG",798,"QN"
"02/18/2021","PROBABLE_CASE_COUNT_7DAY_AVG",232,"QN"
"02/18/2021","ALL_CASE_COUNT_7DAY_AVG",1030,"QN"
"02/18/2021","HOSPITALIZED_COUNT_7DAY_AVG",83,"QN"
"02/18/2021","DEATH_COUNT_7DAY_AVG",23,"QN"
"02/18/2021","ALL_DEATH_COUNT_7DAY_AVG",23,"QN"
"02/18/2021","CASE_COUNT",110,"SI"
"02/18/2021","PROBABLE_CASE_COUNT",33,"SI"
"02/18/2021","HOSPITALIZED_COUNT",10,"SI"
"02/18/2021","DEATH_COUNT",2,"SI"
"02/18/2021","PROBABLE_DEATH_COUNT",0,"SI"
"02/18/2021","CASE_COUNT_7DAY_AVG",173,"SI"
"02/18/2021","PROBABLE_CASE_COUNT_7DAY_AVG",51,"SI"
"02/18/2021","ALL_CASE_COUNT_7DAY_AVG",224,"SI"
"02/18/2021","HOSPITALIZED_COUNT_7DAY_AVG",13,"SI"
"02/18/2021","DEATH_COUNT_7DAY_AVG",4,"SI"
"02/18/2021","ALL_DEATH_COUNT_7DAY_AVG",4,"SI"
"02/19/2021","CASE_COUNT",618,"BX"
"02/19/2021","PROBABLE_CASE_COUNT",201,"BX"
"02/19/2021","HOSPITALIZED_COUNT",73,"BX"
"02/19/2021","DEATH_COUNT",9,"BX"
"02/19/2021","PROBABLE_DEATH_COUNT",0,"BX"
"02/19/2021","CASE_COUNT_7DAY_AVG",554,"BX"
"02/19/2021","PROBABLE_CASE_COUNT_7DAY_AVG",179,"BX"
"02/19/2021","ALL_CASE_COUNT_7DAY_AVG",734,"BX"
"02/19/2021","HOSPITALIZED_COUNT_7DAY_AVG",67,"BX"
"02/19/2021","DEATH_COUNT_7DAY_AVG",14,"BX"
"02/19/2021","ALL_DEATH_COUNT_7DAY_AVG",15,"BX"
"02/19/2021","CASE_COUNT",855,"BK"
"02/19/2021","PROBABLE_CASE_COUNT",308,"BK"
"02/19/2021","HOSPITALIZED_COUNT",83,"BK"
"02/19/2021","DEATH_COUNT",17,"BK"
"02/19/2021","PROBABLE_DEATH_COUNT",1,"BK"
"02/19/2021","CASE_COUNT_7DAY_AVG",811,"BK"
"02/19/2021","PROBABLE_CASE_COUNT_7DAY_AVG",257,"BK"
"02/19/2021","ALL_CASE_COUNT_7DAY_AVG",1068,"BK"
"02/19/2021","HOSPITALIZED_COUNT_7DAY_AVG",90,"BK"
"02/19/2021","DEATH_COUNT_7DAY_AVG",25,"BK"
"02/19/2021","ALL_DEATH_COUNT_7DAY_AVG",26,"BK"
"02/19/2021","CASE_COUNT",462,"MN"
"02/19/2021","PROBABLE_CASE_COUNT",159,"MN"
"02/19/2021","HOSPITALIZED_COUNT",42,"MN"
"02/19/2021","DEATH_COUNT",11,"MN"
"02/19/2021","PROBABLE_DEATH_COUNT",0,"MN"
"02/19/2021","CASE_COUNT_7DAY_AVG",416,"MN"
"02/19/2021","PROBABLE_CASE_COUNT_7DAY_AVG",139,"MN"
"02/19/2021","ALL_CASE_COUNT_7DAY_AVG",555,"MN"
"02/19/2021","HOSPITALIZED_COUNT_7DAY_AVG",43,"MN"
"02/19/2021","DEATH_COUNT_7DAY_AVG",10,"MN"
"02/19/2021","ALL_DEATH_COUNT_7DAY_AVG",11,"MN"
"02/19/2021","CASE_COUNT",856,"QN"
"02/19/2021","PROBABLE_CASE_COUNT",250,"QN"
"02/19/2021","HOSPITALIZED_COUNT",93,"QN"
"02/19/2021","DEATH_COUNT",20,"QN"
"02/19/2021","PROBABLE_DEATH_COUNT",1,"QN"
"02/19/2021","CASE_COUNT_7DAY_AVG",787,"QN"
"02/19/2021","PROBABLE_CASE_COUNT_7DAY_AVG",235,"QN"
"02/19/2021","ALL_CASE_COUNT_7DAY_AVG",1023,"QN"
"02/19/2021","HOSPITALIZED_COUNT_7DAY_AVG",83,"QN"
"02/19/2021","DEATH_COUNT_7DAY_AVG",22,"QN"
"02/19/2021","ALL_DEATH_COUNT_7DAY_AVG",23,"QN"
"02/19/2021","CASE_COUNT",228,"SI"
"02/19/2021","PROBABLE_CASE_COUNT",65,"SI"
"02/19/2021","HOSPITALIZED_COUNT",14,"SI"
"02/19/2021","DEATH_COUNT",0,"SI"
"02/19/2021","PROBABLE_DEATH_COUNT",1,"SI"
"02/19/2021","CASE_COUNT_7DAY_AVG",172,"SI"
"02/19/2021","PROBABLE_CASE_COUNT_7DAY_AVG",54,"SI"
"02/19/2021","ALL_CASE_COUNT_7DAY_AVG",227,"SI"
"02/19/2021","HOSPITALIZED_COUNT_7DAY_AVG",12,"SI"
"02/19/2021","DEATH_COUNT_7DAY_AVG",3,"SI"
"02/19/2021","ALL_DEATH_COUNT_7DAY_AVG",3,"SI"
"02/20/2021","CASE_COUNT",510,"BX"
"02/20/2021","PROBABLE_CASE_COUNT",203,"BX"
"02/20/2021","HOSPITALIZED_COUNT",72,"BX"
"02/20/2021","DEATH_COUNT",20,"BX"
"02/20/2021","PROBABLE_DEATH_COUNT",3,"BX"
"02/20/2021","CASE_COUNT_7DAY_AVG",567,"BX"
"02/20/2021","PROBABLE_CASE_COUNT_7DAY_AVG",185,"BX"
"02/20/2021","ALL_CASE_COUNT_7DAY_AVG",752,"BX"
"02/20/2021","HOSPITALIZED_COUNT_7DAY_AVG",67,"BX"
"02/20/2021","DEATH_COUNT_7DAY_AVG",15,"BX"
"02/20/2021","ALL_DEATH_COUNT_7DAY_AVG",16,"BX"
"02/20/2021","CASE_COUNT",681,"BK"
"02/20/2021","PROBABLE_CASE_COUNT",284,"BK"
"02/20/2021","HOSPITALIZED_COUNT",88,"BK"
"02/20/2021","DEATH_COUNT",19,"BK"
"02/20/2021","PROBABLE_DEATH_COUNT",0,"BK"
"02/20/2021","CASE_COUNT_7DAY_AVG",813,"BK"
"02/20/2021","PROBABLE_CASE_COUNT_7DAY_AVG",265,"BK"
"02/20/2021","ALL_CASE_COUNT_7DAY_AVG",1078,"BK"
"02/20/2021","HOSPITALIZED_COUNT_7DAY_AVG",92,"BK"
"02/20/2021","DEATH_COUNT_7DAY_AVG",24,"BK"
"02/20/2021","ALL_DEATH_COUNT_7DAY_AVG",25,"BK"
"02/20/2021","CASE_COUNT",346,"MN"
"02/20/2021","PROBABLE_CASE_COUNT",145,"MN"
"02/20/2021","HOSPITALIZED_COUNT",43,"MN"
"02/20/2021","DEATH_COUNT",9,"MN"
"02/20/2021","PROBABLE_DEATH_COUNT",0,"MN"
"02/20/2021","CASE_COUNT_7DAY_AVG",426,"MN"
